Date,NH3,TSP,CO2,TVOC,PM10,PM2.5,W_force,W_speed,Tem,RH
2022-12-12 16:00:00,3.8,484.3333333,540.6666667,208.3333333,99,77.66666667,0,0,19.44540365,64.1031901
2022-12-12 16:30:00,4.166666667,733,583.3333333,213.3333333,90.33333333,72.33333333,0,0,19.62773031,65.56447347
2022-12-12 17:00:00,4.266666667,250.6666667,713,1143.333333,97.66666667,72.66666667,0,0,19.11292562,68.2820638
2022-12-12 17:30:00,4.633333333,206.3333333,724,467.3333333,109,82.66666667,0,0,17.95104004,72.65981038
2022-12-12 18:00:00,5.3,266.6666667,693,293.6666667,109,86.33333333,0,0,17.46841064,74.28894043
2022-12-12 18:30:00,5.366666667,263.3333333,668.3333333,254,109.6666667,87.66666667,0,0,17.15380778,74.99745687
2022-12-12 19:00:00,5.833333333,307.3333333,672,222.6666667,131,102.6666667,0,0,17.12163249,75.52897135
2022-12-12 19:30:00,5.633333333,311.6666667,625.3333333,254.6666667,135,104,0,0,16.99650635,75.05747477
2022-12-12 20:00:00,5.9,299.3333333,592,250.3333333,131,111.3333333,0,0,16.95360596,74.56258138
2022-12-12 20:30:00,5.5,387,560.3333333,234.3333333,145.3333333,116.3333333,0,0,16.85708008,74.44101969
2022-12-12 21:00:00,6.933333333,359,573,231.6666667,147,119,0,0,16.63900309,75.7039388
2022-12-12 21:30:00,7.2,416,591.3333333,243,137.6666667,115.6666667,0,0,16.54605225,76.1525472
2022-12-12 22:00:00,7.433333333,472.6666667,581.3333333,211.3333333,137,111,0,0,16.38517578,75.89569092
2022-12-12 22:30:00,6.866666667,376,541.6666667,129.3333333,145,118.3333333,0,0,16.11704834,76.90175374
2022-12-12 23:00:00,7.133333333,283.6666667,578.3333333,186,146.3333333,122,0,0,16.12062337,77.48209635
2022-12-12 23:30:00,7.733333333,253.6666667,618.6666667,172.6666667,151.3333333,117.3333333,0,0,16.21357422,77.14233398
2022-12-13 00:00:00,7.333333333,201,640.3333333,128.3333333,137.3333333,120,0,0,16.25647461,77.80303955
2022-12-13 00:30:00,7.3,379.6666667,659.3333333,155.3333333,142.6666667,118.6666667,0,0,16.37087565,77.98411051
2022-12-13 01:00:00,8.266666667,319,703.3333333,136.6666667,146.6666667,120.6666667,0,0,16.51745199,77.06756592
2022-12-13 01:30:00,8.366666667,257.6666667,718.3333333,94.66666667,146,114,0,0,16.55677734,77.49633789
2022-12-13 02:00:00,7.433333333,274.3333333,697,113,143,116,0,0,16.56750244,77.7247111
2022-12-13 02:30:00,7.533333333,373.3333333,664.3333333,108.6666667,137,114.6666667,0,0,16.50672689,77.14742025
2022-12-13 03:00:00,8.1,290.3333333,646.3333333,93.33333333,132,110.6666667,0,0,16.39232585,76.71610514
2022-12-13 03:30:00,7.233333333,299.6666667,600.6666667,69.66666667,135.6666667,113,0,0,16.28507487,76.71152751
2022-12-13 04:00:00,6.966666667,305.6666667,555.3333333,80.66666667,127.3333333,111,0,0,16.1241984,77.0401001
2022-12-13 04:30:00,6.866666667,219,516.6666667,72.33333333,133.6666667,104.6666667,0,0,15.93472168,76.44042969
2022-12-13 05:00:00,6.6,318.6666667,499.3333333,46,129.6666667,102.6666667,0,0,15.859646,76.93125407
2022-12-13 05:30:00,6.5,303.6666667,490.6666667,66,134,105,0,0,15.73094482,76.91599528
2022-12-13 06:00:00,6.733333333,176.6666667,470,56.66666667,125,101.3333333,0,0,15.54861816,77.22625732
2022-12-13 06:30:00,7,283.3333333,469.6666667,50.66666667,123.3333333,99,0,0,15.49856771,76.99228923
2022-12-13 07:00:00,6.733333333,340.6666667,463.6666667,41,107.3333333,88,0,0,15.50214274,76.94396973
2022-12-13 07:30:00,7.266666667,358,482,74,104.3333333,86.33333333,0,0,15.62726888,77.5700887
2022-12-13 08:00:00,7.9,463.3333333,541,77.66666667,110.3333333,87.33333333,0,0,15.79529541,77.63875326
2022-12-13 08:30:00,7.266666667,348.3333333,527.3333333,80.33333333,115,90.66666667,0,0,15.72736979,78.24910482
2022-12-13 09:00:00,7.566666667,361,535.3333333,101,107.3333333,86.33333333,0,0,15.75597005,78.37117513
2022-12-13 09:30:00,8.166666667,514,585.6666667,99.66666667,97,79.66666667,0,0,16.08844808,78.15450033
2022-12-13 10:00:00,8.333333333,628.3333333,660.3333333,99.66666667,87.66666667,68.33333333,0,0,16.55677734,77.98563639
2022-12-13 10:30:00,7.3,629.6666667,755,513,93.66666667,71.33333333,0,0,17.34328451,78.51511637
2022-12-13 11:00:00,7.166666667,303.3333333,1062.666667,446.3333333,91.66666667,73,0,0,17.77943848,77.69724528
2022-12-13 11:30:00,6.966666667,430,1071,182.6666667,92.33333333,72.66666667,0,0,17.44696045,78.13822428
2022-12-13 12:00:00,6.4,475.6666667,942,140.6666667,86.66666667,67,0,0,16.91785563,78.24859619
2022-12-13 12:30:00,6.666666667,338,820.3333333,120,78.66666667,64.66666667,0,0,16.35657552,78.55173747
2022-12-13 13:00:00,7.1,243,748,134.3333333,77,63.33333333,0,0,16.05627279,78.11686198
2022-12-13 13:30:00,6.666666667,263,698,128.3333333,89.66666667,65.33333333,0,0,15.91684652,78.1133016
2022-12-13 14:00:00,6.733333333,219.3333333,676.3333333,161.3333333,78.66666667,59,0,0,15.82389567,79.40266927
2022-12-13 14:30:00,7.133333333,294.6666667,691.6666667,182.6666667,74,59.66666667,0,0,16.03482259,79.65037028
2022-12-13 15:00:00,7.866666667,521.6666667,766.6666667,228.6666667,84,67.33333333,0,0,16.58895264,78.97644043
2022-12-13 15:30:00,7.2,461.6666667,756.3333333,218.3333333,81.66666667,63.33333333,0,0,16.90713053,77.24761963
2022-12-13 16:00:00,7.733333333,565,753.3333333,215.6666667,78.33333333,60.66666667,0,0,16.9142806,78.24757894
2022-12-13 16:30:00,8.233333333,731.3333333,890.3333333,446,84.66666667,66,0,0,17.44696045,78.09804281
2022-12-13 17:00:00,7.766666667,786.3333333,1008.666667,443.6666667,87.66666667,65.33333333,0,0,17.93316488,77.8427124
2022-12-13 17:30:00,7.233333333,522.6666667,1141.333333,1169.333333,87.33333333,67.66666667,0,0,18.30854329,77.28118896
2022-12-13 18:00:00,7.566666667,235.6666667,1288.333333,429,81.33333333,67,0,0,18.00824056,79.43776449
2022-12-13 18:30:00,7.033333333,312.6666667,1261.333333,460.3333333,91.66666667,71.66666667,0,0,17.77943848,80.7027181
2022-12-13 19:00:00,8.166666667,373,1229.333333,261.6666667,93,72,0.333333333,0.133333333,17.74011312,79.68902588
2022-12-13 19:30:00,8.1,355,1129,241.3333333,88.66666667,70.33333333,0,0,17.42908529,79.08070882
2022-12-13 20:00:00,7.966666667,365.6666667,1005.333333,201.3333333,88,71.33333333,0,0,17.11090739,79.58933512
2022-12-13 20:30:00,7.666666667,404.6666667,903.3333333,234.3333333,88,69,0,0,16.87495524,80.27394613
2022-12-13 21:00:00,7.966666667,396.6666667,815.3333333,273,87,74,0,0,16.67475342,79.31569417
2022-12-13 21:30:00,7.533333333,346.6666667,724.6666667,198.6666667,89.33333333,72.66666667,0,0,16.38160075,78.89506022
2022-12-13 22:00:00,7.2,356,661.6666667,195.3333333,85.66666667,68.33333333,0,0,16.11704834,78.9932251
2022-12-13 22:30:00,6.966666667,261.3333333,616.3333333,212.6666667,93.33333333,73,0,0,15.88467122,79.42759196
2022-12-13 23:00:00,7.033333333,251,594.6666667,170,97,75.33333333,0,0,15.68804443,79.19514974
2022-12-13 23:30:00,7.166666667,274.6666667,600,156.3333333,94.33333333,74.33333333,0,0,15.58079346,79.37164307
2022-12-14 00:00:00,7.2,248.6666667,587.6666667,169.3333333,97.33333333,81,0,0,15.530743,79.75107829
2022-12-14 00:30:00,7.433333333,238.6666667,577.6666667,144,88.66666667,72.33333333,0,0,15.50214274,79.32993571
2022-12-14 01:00:00,7.433333333,232.6666667,588.3333333,119.3333333,102,80.66666667,0,0,15.55934326,79.94181315
2022-12-14 01:30:00,7.366666667,265,599,121.3333333,92.66666667,79,0,0,15.65229411,79.35587565
2022-12-14 02:00:00,7.866666667,242.6666667,619.3333333,118.3333333,96,77.66666667,0,0,15.70949463,79.23177083
2022-12-14 02:30:00,7.966666667,308,662.3333333,104,90.33333333,77.66666667,0,0,15.85607096,79.24957275
2022-12-14 03:00:00,7.533333333,315.3333333,674.6666667,111,94.66666667,73.33333333,0,0,15.94544678,79.74446615
2022-12-14 03:30:00,8.133333333,274.3333333,702.6666667,124,87,66.33333333,0,0,16.02052246,79.0242513
2022-12-14 04:00:00,8.666666667,204.3333333,703,87,84.66666667,67,0,0,16.02409749,78.33811442
2022-12-14 04:30:00,7.866666667,252.6666667,656.3333333,71.33333333,88.66666667,70,0,0,15.99907227,78.99983724
2022-12-14 05:00:00,7.533333333,269.3333333,615.3333333,94,86,68.33333333,0,0,15.87037109,79.04663086
2022-12-14 05:30:00,7.566666667,240.6666667,584.3333333,85,83,61.66666667,0,0,15.68804443,77.9897054
2022-12-14 06:00:00,7.366666667,214.3333333,543,51.33333333,79,63,0,0,15.46996745,78.2602946
2022-12-14 06:30:00,6.933333333,259.3333333,510,61,71,57.66666667,0,0,15.28764079,78.71602376
2022-12-14 07:00:00,7,254.3333333,488.6666667,45.66666667,83.66666667,61.66666667,0,0,15.08386393,78.69313558
2022-12-14 07:30:00,6.833333333,280.3333333,468.6666667,29.66666667,85.66666667,65.66666667,0,0,15.02666341,77.93833415
2022-12-14 08:00:00,6.2,479.6666667,438.3333333,58.33333333,86,67.33333333,0,0,15.18396484,78.71144613
2022-12-14 08:30:00,6.766666667,414.3333333,483.3333333,69.33333333,88,66.33333333,0,0,15.13391439,79.47998047
2022-12-14 09:00:00,7.266666667,383.6666667,485,66.66666667,89.66666667,64.33333333,0,0,15.2125651,79.38130697
2022-12-14 09:30:00,6.833333333,381.3333333,487,107.3333333,84.33333333,63.66666667,0,0,15.29836589,79.94130452
2022-12-14 10:00:00,7.266666667,527.6666667,528.3333333,122.6666667,79,61.66666667,0,0,15.66659424,79.62443034
2022-12-14 10:30:00,8.2,579,668.6666667,121,88.66666667,66.33333333,0,0,16.53175212,79.21600342
2022-12-14 11:00:00,7.366666667,657.3333333,770,160,76,61.33333333,0,0,17.41836019,78.47646077
2022-12-14 11:30:00,6.233333333,312.3333333,1077.666667,1127.666667,74.66666667,59.33333333,0,0,18.52304525,76.60624186
2022-12-14 12:00:00,6.233333333,353.3333333,1112,242.6666667,71.33333333,54.33333333,0,0,18.32284342,75.11901855
2022-12-14 12:30:00,6.033333333,287,1036,128.3333333,68,52.33333333,0,0,18.15124186,74.5320638
2022-12-14 13:00:00,4.733333333,202,727,54.66666667,63.33333333,50,0,0,17.85093913,72.14457194
2022-12-14 13:30:00,4.8,156.3333333,561,77.66666667,64,48.33333333,0,0,17.61498698,71.04848226
2022-12-14 14:00:00,4.766666667,143.6666667,547.6666667,85.66666667,61.33333333,46,0,0,17.90098958,69.66400146
2022-12-14 14:30:00,3.133333333,155,487.3333333,106.6666667,57.66666667,45.33333333,0,0,18.33356852,67.16512044
2022-12-14 15:00:00,3.233333333,233,504.6666667,145.6666667,56.33333333,43.33333333,0,0,18.52304525,67.628479
2022-12-14 15:30:00,3.833333333,254.6666667,516,133.6666667,51.33333333,42.66666667,0,0,18.64459635,67.42502848
2022-12-14 16:00:00,3.966666667,325.6666667,504.6666667,155,60,46,0,0,18.68392171,67.97536214
2022-12-14 16:30:00,4.766666667,516.3333333,555.3333333,387.3333333,59,48.66666667,0,0,18.85909831,68.49416097
2022-12-14 17:00:00,5.166666667,620.6666667,617.3333333,598.3333333,58.33333333,49.66666667,0,0,19.03784993,68.94276937
2022-12-14 17:30:00,5.666666667,498,585.6666667,272.6666667,68,52.33333333,0,0,18.34071859,70.41219076
2022-12-14 18:00:00,5.3,379,674,478.3333333,62.33333333,49,0,0,17.77943848,72.57843018
2022-12-14 18:30:00,6.6,246.6666667,803.6666667,341,62.66666667,50,0,0,17.08230713,75.55898031
2022-12-14 19:00:00,7.533333333,440,878.3333333,276.3333333,67.66666667,55,0,0,16.66045329,76.87021891
2022-12-14 19:30:00,8.433333333,373.3333333,881,229.6666667,80,61.33333333,0,0,16.34942546,76.54571533
2022-12-14 20:00:00,8.2,380.3333333,890,228.6666667,77.33333333,66.33333333,0,0,16.05627279,77.78065999
2022-12-14 20:30:00,7.933333333,401,899,293,88.66666667,73,0,0,15.84177083,78.55122884
2022-12-14 21:00:00,8.466666667,403.6666667,943.3333333,334,95,76.33333333,0,0,15.97047201,78.51918538
2022-12-14 21:30:00,8.733333333,411.3333333,992.3333333,395,89,71.33333333,0,0,16.1563737,78.57309977
2022-12-14 22:00:00,8.3,383.6666667,978,426.6666667,86,70,0,0,16.20642415,79.01102702
2022-12-14 22:30:00,8.4,263.6666667,930,442.6666667,88,70.66666667,0,0,16.17067383,77.64892578
2022-12-14 23:00:00,8.733333333,232,879.6666667,382.3333333,84.33333333,70,0,0,16.08844808,77.26796468
2022-12-14 23:30:00,7.866666667,206,805.3333333,290.3333333,87.33333333,71,0,0,15.98834717,77.72369385
2022-12-15 00:00:00,7.366666667,261.6666667,733.3333333,261,85,69.33333333,0,0,15.87752116,77.7750651
2022-12-15 00:30:00,7.5,233,692.3333333,242.3333333,85.66666667,66.33333333,0,0,15.73094482,77.06654867
2022-12-15 01:00:00,7.466666667,262.6666667,652.6666667,221.6666667,87.66666667,70,0,0,15.530743,77.36002604
2022-12-15 01:30:00,6.9,243,601,181.6666667,85.33333333,70.66666667,0,0,15.40204183,78.14280192
2022-12-15 02:00:00,7.233333333,204,580,140,97.33333333,74,0,0,15.39131673,77.67791748
2022-12-15 02:30:00,7.2,316,585.3333333,154,95.33333333,79.33333333,0,0,15.33411621,77.80151367
2022-12-15 03:00:00,6.933333333,268,580.3333333,125.6666667,99,79.33333333,0,0,15.25546549,78.19620768
2022-12-15 03:30:00,7.2,215.6666667,563,125.6666667,94,77.66666667,0,0,15.18038981,78.08837891
2022-12-15 04:00:00,7.3,213.3333333,581.6666667,80.33333333,95.33333333,77.66666667,0,0,15.2232902,78.00547282
2022-12-15 04:30:00,7.133333333,216.3333333,604,79.33333333,108,84.66666667,0,0,15.28049072,78.43373617
2022-12-15 05:00:00,7.033333333,232.6666667,619.3333333,95.33333333,104.6666667,83.33333333,0,0,15.32696615,78.35337321
2022-12-15 05:30:00,7.833333333,245.6666667,668.3333333,58.33333333,101.6666667,87,0,0,15.43779215,78.27148438
2022-12-15 06:00:00,7.833333333,205.3333333,686.3333333,57.66666667,103,80,0,0,15.5521932,78.56445313
2022-12-15 06:30:00,7.633333333,185.3333333,699,88,112,88.33333333,0,0,15.6737443,78.56343587
2022-12-15 07:00:00,8.233333333,207.6666667,720.3333333,81.33333333,106.6666667,83.66666667,0,0,15.71306966,77.75726318
2022-12-15 07:30:00,7.8,261.6666667,656.3333333,38.66666667,108.3333333,89.66666667,0,0,15.56291829,77.82491048
2022-12-15 08:00:00,6.9,310.3333333,617.3333333,85,129,100.3333333,0,0,15.60224365,78.78316243
2022-12-15 08:30:00,7.533333333,379,656.6666667,131.6666667,131,100.6666667,0,0,15.74881999,79.09138997
2022-12-15 09:00:00,7.466666667,282,599.6666667,77.66666667,118.6666667,98.33333333,0,0,15.67016927,78.23232015
2022-12-15 09:30:00,6.5,308.3333333,587.3333333,105.3333333,131,100.3333333,0,0,15.64156901,79.30806478
2022-12-15 10:00:00,6.5,314.3333333,637.6666667,141,124.6666667,98,0,0,15.87394613,81.20524089
2022-12-15 10:30:00,6.933333333,357,626.3333333,170.3333333,128.3333333,106,0,0,16.13849854,79.78159587
2022-12-15 11:00:00,6.566666667,344.3333333,594.6666667,108.3333333,130,102.6666667,0,0,16.18139893,79.63867188
2022-12-15 11:30:00,6.266666667,401.6666667,748.6666667,377.6666667,130.3333333,105.6666667,0,0,17.21815837,78.52223714
2022-12-15 12:00:00,6.2,262.6666667,837.6666667,282.6666667,135,107.3333333,0,0,17.45053548,77.01009115
2022-12-15 12:30:00,6.233333333,369,855,192,143.3333333,114.6666667,0,0,17.10733236,76.60878499
2022-12-15 13:00:00,5.766666667,254.6666667,800.3333333,204.3333333,138,114,0,0,16.72837891,76.90226237
2022-12-15 13:30:00,6.233333333,250,795.6666667,196,146,115,0,0,16.60325277,76.96736654
2022-12-15 14:00:00,7,273,847,208,135.6666667,110.3333333,0,0,16.72122884,76.78578695
2022-12-15 14:30:00,6.4,251.6666667,811,231.6666667,133,110.3333333,0,0,16.83920492,75.07069906
2022-12-15 15:00:00,6.033333333,254,654,203.6666667,136.3333333,111.6666667,0,0,16.79630452,75.93129476
2022-12-15 15:30:00,6.8,332.6666667,735.6666667,252.6666667,139.6666667,116.6666667,0,0,17.25748372,74.43745931
2022-12-15 16:00:00,6.166666667,253,664.3333333,186.3333333,141,113.6666667,0,0,17.03940674,73.89170329
2022-12-15 16:30:00,6,345,645.3333333,203.3333333,140.6666667,111.3333333,0,0,16.81775472,76.15712484
2022-12-15 17:00:00,7.066666667,380,708.6666667,236.6666667,136.3333333,112.3333333,0,0,17.16453288,75.60984294
2022-12-15 17:30:00,7.1,360.6666667,718.3333333,208,139,115.6666667,0,0,17.23960856,75.36773682
2022-12-15 18:00:00,6.2,321,777.6666667,409.3333333,142,119.3333333,0,0,17.47198568,76.81732178
2022-12-15 18:30:00,5.833333333,210.6666667,825.3333333,505.3333333,150.3333333,123.3333333,0,0,17.20743327,77.80253092
2022-12-15 19:00:00,6.633333333,242,858.6666667,277.6666667,152,126,0,0,16.9035555,77.96020508
2022-12-15 19:30:00,6.433333333,287.3333333,817.3333333,291,165.6666667,133.3333333,0,0,16.62827799,78.32794189
2022-12-15 20:00:00,6.533333333,316.6666667,805.3333333,285,158,132.3333333,0,0,16.42092611,79.65901693
2022-12-15 20:30:00,7.033333333,365.6666667,823.3333333,267,150.3333333,127.3333333,0,0,16.22429932,79.97487386
2022-12-15 21:00:00,7.266666667,370.6666667,806,283,151,126.6666667,0,0,16.23859945,80.60302734
2022-12-15 21:30:00,6.933333333,409.3333333,820.3333333,348,162.3333333,129.3333333,0,0,16.28507487,80.03794352
2022-12-15 22:00:00,7.633333333,394.3333333,816,268.3333333,156.3333333,127.3333333,0,0,16.05269775,79.49422201
2022-12-15 22:30:00,7.5,254.3333333,784.6666667,232.3333333,145,117,0,0,15.79172038,80.05472819
2022-12-15 23:00:00,7.466666667,238,791.6666667,267.6666667,146.3333333,119.3333333,0,0,15.86679606,80.40568034
2022-12-15 23:30:00,7.866666667,303.6666667,844.3333333,258.3333333,141.6666667,117.6666667,0,0,15.98477214,79.37011719
2022-12-16 00:00:00,8.266666667,197.3333333,866.3333333,197,138.3333333,114.3333333,0,0,16.04912272,79.17327881
2022-12-16 00:30:00,7.766666667,271.6666667,845,180,140.6666667,108.3333333,0,0,16.17424886,79.94028727
2022-12-16 01:00:00,7.566666667,276.3333333,806.3333333,212,134,107.6666667,0,0,16.13134847,79.35841878
2022-12-16 01:30:00,7.5,239.3333333,756.6666667,155.6666667,130.6666667,106.6666667,0,0,15.97047201,78.67685954
2022-12-16 02:00:00,7.633333333,279.6666667,723.6666667,133.3333333,136.3333333,107.6666667,0,0,15.94902181,78.84724935
2022-12-16 02:30:00,7,285,668,127.6666667,136.6666667,116.3333333,0,0,15.77027018,78.9352417
2022-12-16 03:00:00,6.866666667,259,621,100,145.3333333,116,0,0,15.58794352,78.9759318
2022-12-16 03:30:00,6.766666667,266.6666667,589,78,140.3333333,110.6666667,0,0,15.46281738,78.86454264
2022-12-16 04:00:00,6.666666667,298,592.6666667,74.66666667,132.3333333,108,0,0,15.34484131,79.38283285
2022-12-16 04:30:00,6.9,227,575,92.66666667,133,108.3333333,0,0,15.31981608,79.10257975
2022-12-16 05:00:00,6.966666667,222,565.6666667,77.33333333,143,118.6666667,0,0,15.22686523,78.9545695
2022-12-16 05:30:00,6.666666667,303.6666667,576,85.66666667,152,124,0,0,15.21614014,79.08833822
2022-12-16 06:00:00,6.933333333,337.6666667,575,82,148,123.6666667,0,0,15.26619059,78.94185384
2022-12-16 06:30:00,7.366666667,259,594.3333333,75,144.6666667,117.3333333,0,0,15.32339111,78.69262695
2022-12-16 07:00:00,6.933333333,226.6666667,602.3333333,58.33333333,156.6666667,123.3333333,0,0,15.33769124,79.3645223
2022-12-16 07:30:00,6.266666667,312.3333333,566.3333333,68,155,130.6666667,0,0,15.41276693,78.63057454
2022-12-16 08:00:00,6.1,458.6666667,534,115.6666667,160.6666667,133,0,0,15.54861816,79.23533122
2022-12-16 08:30:00,8.233333333,502.3333333,773.6666667,115.3333333,161,129.3333333,0,0,16.05269775,79.2368571
2022-12-16 09:00:00,7.133333333,302,728,116.6666667,162.3333333,130.6666667,0,0,15.98477214,79.75565592
2022-12-16 09:30:00,7.266666667,309.6666667,690,171.3333333,153.6666667,129,0,0,16.02052246,79.05527751
2022-12-16 10:00:00,7.666666667,450,683.6666667,235,174.6666667,141,0,0,16.17424886,78.74908447
2022-12-16 10:30:00,6.9,451,695.6666667,180.3333333,172,141.3333333,0,0,16.36372559,79.26890055
2022-12-16 11:00:00,6.666666667,415.6666667,709,369.6666667,168,136,0,0,16.72122884,80.96720378
2022-12-16 11:30:00,6.033333333,335.6666667,843,847.6666667,174,144.6666667,0,0,17.48271077,78.91133626
2022-12-16 12:00:00,5.733333333,331.3333333,867.6666667,384,184,148.3333333,0,0,17.28608398,78.612264
2022-12-16 12:30:00,5.333333333,263.6666667,806.6666667,289,186.6666667,153,0,0,17.13593262,78.19519043
2022-12-16 13:00:00,5.566666667,224.3333333,737,258.3333333,166,139.3333333,0,0,17.07158203,77.03959147
2022-12-16 13:30:00,5.433333333,217.3333333,696.3333333,227,165.6666667,138,0,0,16.97505615,76.93074544
2022-12-16 14:00:00,5.366666667,211,683.6666667,316,166,140,0,0,16.99650635,76.79748535
2022-12-16 14:30:00,5.7,256.3333333,712.6666667,442.6666667,171.6666667,139.6666667,0,0,17.09660726,77.30814616
2022-12-16 15:00:00,6.166666667,320,770.3333333,473.3333333,170,139.3333333,0,0,17.60068685,77.12249756
2022-12-16 15:30:00,6.066666667,274,738.6666667,715,171.3333333,142.3333333,0,0,17.6936377,76.52537028
2022-12-16 16:00:00,5.466666667,224,647,303.3333333,179,155.3333333,0,0,17.35043457,75.31890869
2022-12-16 16:30:00,5.666666667,300.6666667,589,298,175,142.3333333,0,0,17.0787321,76.86971029
2022-12-16 17:00:00,6.666666667,431.6666667,747.3333333,1217,171.6666667,133,0,0,17.27178385,78.15500895
2022-12-16 17:30:00,6.9,430.3333333,770.6666667,414,140.3333333,110.3333333,0,0,17.06443197,78.05124919
2022-12-16 18:00:00,6.866666667,231,855.6666667,628,121.6666667,97.66666667,0,0,17.03940674,78.15246582
2022-12-16 18:30:00,6.4,213,818.3333333,348,112,88.66666667,0,0,16.40662598,78.89811198
2022-12-16 19:00:00,6.4,246.6666667,789,339,133,108,0,0,16.16352376,80.55216471
2022-12-16 19:30:00,7.033333333,249.6666667,866.6666667,432.3333333,143,112,0,0,16.1563737,80.86853027
2022-12-16 20:00:00,6.966666667,305.3333333,894.3333333,295,132,115,0,0,16.10989827,81.05163574
2022-12-16 20:30:00,7.2,278,890.6666667,293.3333333,146.6666667,117.3333333,0,0,16.07414795,81.74641927
2022-12-16 21:00:00,7.1,299.3333333,889,254.3333333,128.6666667,99.66666667,0,0,16.00622233,81.02773031
2022-12-16 21:30:00,8.066666667,267.6666667,922.6666667,234.3333333,109.3333333,85,0,0,16.02767253,79.97843424
2022-12-16 22:00:00,7.666666667,243.3333333,920.3333333,190,84,71.33333333,0,0,15.82032064,80.64066569
2022-12-16 22:30:00,7.866666667,286,936,217.3333333,72,61.66666667,0,0,15.72379476,80.97890218
2022-12-16 23:00:00,8.266666667,221,926.6666667,197.3333333,68.66666667,51,0,0,15.58794352,79.7938029
2022-12-16 23:30:00,8.366666667,155,867.3333333,153,62.66666667,48.66666667,0,0,15.36986654,79.8227946
2022-12-17 00:00:00,7.633333333,157,805,145.6666667,67.66666667,53,0,0,15.25546549,79.67834473
2022-12-17 00:30:00,7.233333333,238.3333333,751.3333333,155.3333333,63,49.66666667,0,0,15.12318929,79.68037923
2022-12-17 01:00:00,7.333333333,259,715.6666667,150,56.33333333,48,0,0,14.85148682,78.00496419
2022-12-17 01:30:00,7.166666667,237.6666667,684.6666667,132.6666667,55,44,0,0,14.49755859,78.20078532
2022-12-17 02:00:00,7.033333333,267.6666667,646,127,61,50,0,0,14.27590658,79.08376058
2022-12-17 02:30:00,7.1,253.3333333,628,139.3333333,56,44.33333333,0,0,14.21513102,78.53037516
2022-12-17 03:00:00,6.866666667,217.3333333,614.6666667,113.6666667,54,43.33333333,0,0,14.06497965,78.221639
2022-12-17 03:30:00,6.666666667,256.3333333,607,115,59.66666667,45.33333333,0,0,13.93627848,78.55936686
2022-12-17 04:00:00,6.9,234.3333333,606.6666667,93.33333333,55.66666667,42.66666667,0,0,13.93627848,78.98661296
2022-12-17 04:30:00,7.233333333,252.6666667,619,93.33333333,51.66666667,43.66666667,0,0,14.0149292,78.5756429
2022-12-17 05:00:00,7.333333333,349.6666667,651.3333333,122.3333333,45,39.33333333,0,0,13.93270345,79.16463216
2022-12-17 05:30:00,7.433333333,330.6666667,690.3333333,128,51,38.66666667,0,0,13.993479,78.44289144
2022-12-17 06:00:00,7.666666667,198.3333333,699.6666667,79.33333333,55.33333333,41,0,0,14.07212972,78.29233805
2022-12-17 06:30:00,7.466666667,198.6666667,710.3333333,79.33333333,44.66666667,38.33333333,0,0,14.16508057,79.21854655
2022-12-17 07:00:00,7.633333333,273.3333333,739.3333333,119.3333333,50.66666667,44.66666667,0,0,14.30450684,79.64172363
2022-12-17 07:30:00,7.966666667,277,784,101.3333333,56.66666667,45,0,0,14.4546582,78.50240072
2022-12-17 08:00:00,7.4,312.6666667,720.6666667,64,52.66666667,44,0,0,14.39745768,78.88895671
2022-12-17 08:30:00,7.3,330.3333333,701,135.3333333,57,47,0,0,14.4868335,79.29178874
2022-12-17 09:00:00,7.166666667,403.6666667,696.6666667,108,59,49,0,0,14.65128499,78.57004801
2022-12-17 09:30:00,7.066666667,366.3333333,660.6666667,87.33333333,52.33333333,42.33333333,0,0,14.57978434,78.12296549
2022-12-17 10:00:00,6.633333333,399,630.3333333,89,56,45.33333333,0,0,14.55118408,78.56292725
2022-12-17 10:30:00,6.733333333,471.6666667,638.3333333,121.6666667,53,42.33333333,0,0,14.97661296,78.97898356
2022-12-17 11:00:00,6.733333333,532.6666667,648.3333333,124,55.33333333,43.66666667,0,0,15.50929281,77.0517985
2022-12-17 11:30:00,6.266666667,472.6666667,663.3333333,130,55.66666667,45,0,0,16.02052246,75.04018148
2022-12-17 12:00:00,6,296.6666667,798.6666667,299.3333333,51.33333333,34.66666667,0,0,16.55320231,74.35099284
2022-12-17 12:30:00,5.533333333,350.3333333,803.6666667,172,43,34,0,0,16.20642415,72.36735026
2022-12-17 13:00:00,5.733333333,286.3333333,800.3333333,134.3333333,36.66666667,30.66666667,0,0,16.20642415,71.00575765
2022-12-17 13:30:00,4.9,219.6666667,765.3333333,145,33,25.33333333,0,0,16.33155029,68.0674235
2022-12-17 14:00:00,5.566666667,191.6666667,766.6666667,133.6666667,28.33333333,24.66666667,0,0,16.62470296,65.3523763
2022-12-17 14:30:00,5.133333333,211.6666667,769.3333333,188.3333333,37.66666667,26.33333333,0,0,17.18240804,64.07368978
2022-12-17 15:00:00,5.1,207.6666667,685.3333333,170.6666667,33.33333333,28,0,0,17.10375732,63.28074137
2022-12-17 15:30:00,4.366666667,308.3333333,663,190.6666667,32.66666667,28.33333333,0,0,17.13950765,66.21754964
2022-12-17 16:00:00,7.433333333,694.6666667,1373.666667,495,41.33333333,31.33333333,0,0,18.42294434,71.6023763
